RAW Data Report
Branch:TST(HHT)
Start datetime:2020-09-01T17:15:25
End datetime:2020-09-06T17:15:25
Counter Type:ALL
Ticket,Type,No.,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DA045,DA,045,HHT,c,1,2020-09-03 11:45:31,1466655,2020-09-03 11:45:56,1466655,2020-09-03 11:46:16,1466655,2020-09-03 13:10:14,1466655,None,None,None,None,25,20,5038,5083
DA046,DA,046,HHT,c,1,2020-09-03 11:51:22,1691278,2020-09-03 11:52:20,1691278,None,1691278,None,1691278,None,None,None,None,58,None,None,None
DA047,DA,047,HHT,c,1,2020-09-03 11:55:18,1498468,2020-09-03 11:57:03,1498468,2020-09-03 11:57:08,1498468,2020-09-03 12:05:37,1498468,None,None,None,None,105,5,509,619
AA012,AA,012,HHT,c,1,2020-09-03 11:55:52,1691278,2020-09-03 11:58:26,1691278,None,1691278,None,1691278,None,None,None,None,154,None,None,None
DA048,DA,048,HHT,c,1,2020-09-03 11:57:00,1461565,2020-09-03 12:01:44,1461565,2020-09-03 12:02:03,1461565,2020-09-03 12:05:06,1461565,None,None,None,None,284,19,183,486
DA049,DA,049,HHT,c,1,2020-09-03 11:57:48,1461565,2020-09-03 12:05:06,1461565,2020-09-03 12:05:25,1461565,2020-09-03 12:08:11,1461565,None,None,None,None,438,19,166,623
DA050,DA,050,HHT,c,1,2020-09-03 11:59:00,1498468,2020-09-03 12:05:38,1498468,2020-09-03 12:05:53,1498468,2020-09-03 12:05:53,1498468,None,None,None,None,398,15,0,413
DA051,DA,051,HHT,c,1,2020-09-03 12:00:25,1691278,2020-09-03 12:06:31,1691278,None,1691278,None,1691278,None,None,None,None,366,None,None,None
AA013,AA,013,HHT,c,1,2020-09-03 12:03:11,1461565,2020-09-03 12:08:11,1461565,2020-09-03 12:09:53,1461565,2020-09-03 12:12:48,1461565,None,None,None,None,300,102,175,577
DA052,DA,052,HHT,c,1,2020-09-03 12:03:45,1498468,2020-09-03 12:07:47,1498468,2020-09-03 12:08:02,1498468,2020-09-03 12:08:03,1498468,None,None,None,None,242,15,1,258
DA053,DA,053,HHT,c,1,2020-09-03 12:05:45,1691278,2020-09-03 12:09:04,1691278,None,1691278,None,1691278,None,None,None,None,199,None,None,None
DA054,DA,054,HHT,c,1,2020-09-03 12:06:19,1498468,2020-09-03 12:10:00,1498468,2020-09-03 12:10:13,1498468,2020-09-03 12:16:34,1498468,None,None,None,None,221,13,381,615
DA055,DA,055,HHT,c,1,2020-09-03 12:08:00,1691278,2020-09-03 12:11:27,1691278,None,1691278,None,1691278,None,None,None,None,207,None,None,None
DA056,DA,056,HHT,c,1,2020-09-03 12:09:50,1461565,2020-09-03 12:12:48,1461565,2020-09-03 12:13:15,1461565,2020-09-03 12:20:51,1461565,None,None,None,None,178,27,456,661
AA014,AA,014,HHT,c,1,2020-09-03 12:10:42,1691278,2020-09-03 12:18:22,1691278,None,1691278,None,1691278,None,None,None,None,460,None,None,None
DA057,DA,057,HHT,c,1,2020-09-03 12:11:17,1498468,2020-09-03 12:16:35,1498468,2020-09-03 12:16:47,1498468,2020-09-03 12:25:01,1498468,None,None,None,None,318,12,494,824
AA015,AA,015,HHT,c,1,2020-09-03 12:12:35,1461565,2020-09-03 12:20:52,1461565,2020-09-03 12:21:12,1461565,2020-09-03 12:25:10,1461565,None,None,None,None,497,20,238,755
DA058,DA,058,HHT,c,1,2020-09-03 12:15:53,1691278,2020-09-03 12:21:44,1691278,None,1691278,None,1691278,None,None,None,None,351,None,None,None
DA059,DA,059,HHT,c,1,2020-09-03 12:16:00,1328368,2020-09-03 12:22:28,1328368,2020-09-03 12:22:35,1328368,2020-09-03 12:50:13,1328368,None,None,None,None,388,7,1658,2053
DA060,DA,060,HHT,c,1,2020-09-03 12:16:41,1691278,2020-09-03 12:24:49,1691278,None,1691278,None,1691278,None,None,None,None,488,None,None,None
DA061,DA,061,HHT,c,1,2020-09-03 12:18:01,1498468,2020-09-03 12:25:01,1498468,2020-09-03 12:25:13,1498468,2020-09-03 12:25:14,1498468,None,None,None,None,420,12,1,433
DA062,DA,062,HHT,c,1,2020-09-03 12:18:50,1461565,2020-09-03 12:25:10,1461565,2020-09-03 12:25:50,1461565,2020-09-03 12:30:35,1461565,None,None,None,None,380,40,285,705
DA064,DA,064,HHT,c,1,2020-09-03 12:21:03,1691278,2020-09-03 12:29:38,1691278,None,1691278,None,1691278,None,None,None,None,515,None,None,None
AA016,AA,016,HHT,c,1,2020-09-03 12:27:34,1461565,2020-09-03 12:30:35,1461565,2020-09-03 12:30:54,1461565,2020-09-03 12:51:45,1461565,None,None,None,None,181,19,1251,1451
DA066,DA,066,HHT,c,1,2020-09-03 12:33:19,1498468,2020-09-03 12:33:33,1498468,2020-09-03 12:33:43,1498468,2020-09-03 12:35:58,1498468,None,None,None,None,14,10,135,159
DA067,DA,067,HHT,c,1,2020-09-03 12:33:25,1691278,2020-09-03 12:34:49,1691278,None,1691278,None,1691278,None,None,None,None,84,None,None,None
DA068,DA,068,HHT,c,1,2020-09-03 12:36:53,1498468,2020-09-03 12:36:54,1498468,2020-09-03 12:37:12,1498468,2020-09-03 12:41:00,1498468,None,None,None,None,1,18,228,247
AA017,AA,017,HHT,c,1,2020-09-03 12:40:15,1691278,2020-09-03 12:41:36,1691278,None,1691278,None,1691278,None,None,None,None,81,None,None,None
DA070,DA,070,HHT,c,1,2020-09-03 12:40:47,1498468,2020-09-03 12:41:00,1498468,2020-09-03 12:41:23,1498468,2020-09-03 12:41:23,1498468,None,None,None,None,13,23,0,36
AB001,AB,001,HHT,c,1,2020-09-03 12:41:01,1328368,2020-09-03 12:50:13,1328368,2020-09-03 12:50:17,1328368,2020-09-03 12:55:59,1328368,None,None,None,None,552,4,342,898
DA072,DA,072,HHT,c,1,2020-09-03 12:46:01,1498468,2020-09-03 12:47:16,1498468,2020-09-03 12:47:38,1498468,2020-09-03 12:49:48,1498468,None,None,None,None,75,22,130,227
DA073,DA,073,HHT,c,1,2020-09-03 12:47:19,1498468,2020-09-03 12:49:49,1498468,2020-09-03 12:49:59,1498468,2020-09-03 12:50:02,1498468,None,None,None,None,150,10,3,163
DA074,DA,074,HHT,c,1,2020-09-03 12:48:09,1691278,2020-09-03 12:50:45,1691278,None,1691278,None,1691278,None,None,None,None,156,None,None,None
AA018,AA,018,HHT,c,1,2020-09-03 12:49:14,1461565,2020-09-03 12:51:45,1461565,2020-09-03 12:52:05,1461565,2020-09-03 14:50:08,1461565,None,None,None,None,151,20,7083,7254
AA019,AA,019,HHT,c,1,2020-09-03 12:49:24,1691278,2020-09-03 12:53:56,1691278,None,1691278,None,1691278,None,None,None,None,272,None,None,None
DA075,DA,075,HHT,c,1,2020-09-03 12:49:30,1498468,2020-09-03 12:51:59,1498468,2020-09-03 12:52:14,1498468,2020-09-03 12:52:14,1498468,None,None,None,None,149,15,0,164
DA076,DA,076,HHT,c,1,2020-09-03 12:49:39,1691278,2020-09-03 12:54:14,1691278,None,1691278,None,1691278,None,None,None,None,275,None,None,None
AA020,AA,020,HHT,c,1,2020-09-03 12:51:58,1691278,2020-09-03 12:54:32,1691278,None,1691278,None,1691278,None,None,None,None,154,None,None,None
DA077,DA,077,HHT,c,1,2020-09-03 12:52:39,1328368,2020-09-03 12:55:59,1328368,2020-09-03 12:56:10,1328368,2020-09-03 13:07:58,1328368,None,None,None,None,200,11,708,919
DA078,DA,078,HHT,c,1,2020-09-03 12:52:49,1498468,2020-09-03 12:57:54,1498468,2020-09-03 12:58:01,1498468,2020-09-03 13:27:09,1498468,None,None,None,None,305,7,1748,2060
DA079,DA,079,HHT,c,1,2020-09-03 12:54:18,1691278,2020-09-03 12:58:24,1691278,None,1691278,None,1691278,None,None,None,None,246,None,None,None
DA080,DA,080,HHT,c,1,2020-09-03 12:55:06,1328368,2020-09-03 13:07:59,1328368,2020-09-03 13:08:12,1328368,2020-09-03 13:33:45,1328368,None,None,None,None,773,13,1533,2319
DA082,DA,082,HHT,c,1,2020-09-03 12:57:56,1466655,2020-09-03 13:10:14,1466655,2020-09-03 13:10:39,1466655,2020-09-03 13:44:58,1466655,None,None,None,None,738,25,2059,2822
DA088,DA,088,HHT,c,1,2020-09-03 13:01:46,1328368,2020-09-03 13:33:45,1328368,2020-09-03 13:34:06,1328368,2020-09-03 13:36:18,1328368,None,None,None,None,1919,21,132,2072
DB006,DB,006,HHT,c,1,2020-09-03 13:07:27,DB001,2020-09-03 13:09:01,DB001,2020-09-03 13:11:16,DB001,2020-09-03 13:11:17,DB001,None,None,None,None,94,135,1,230
DA090,DA,090,HHT,c,1,2020-09-03 13:07:40,1328368,2020-09-03 13:36:18,1328368,2020-09-03 13:36:26,1328368,2020-09-03 13:42:06,1328368,None,None,None,None,1718,8,340,2066
AB002,AB,002,HHT,c,1,2020-09-03 13:11:18,1328368,2020-09-03 13:42:07,1328368,2020-09-03 13:42:38,1328368,2020-09-03 13:48:03,1328368,None,None,None,None,1849,31,325,2205
DA091,DA,091,HHT,c,1,2020-09-03 13:15:27,1466655,2020-09-03 13:44:58,1466655,2020-09-03 13:45:29,1466655,2020-09-03 13:47:38,1466655,None,None,None,None,1771,31,129,1931
DA093,DA,093,HHT,c,1,2020-09-03 13:19:41,1466655,2020-09-03 13:47:38,1466655,2020-09-03 13:47:49,1466655,2020-09-03 13:52:28,1466655,None,None,None,None,1677,11,279,1967
DA095,DA,095,HHT,c,1,2020-09-03 13:23:40,1328368,2020-09-03 13:48:03,1328368,2020-09-03 13:48:13,1328368,2020-09-03 13:54:53,1328368,None,None,None,None,1463,10,400,1873
DA096,DA,096,HHT,c,1,2020-09-03 13:24:59,1466655,2020-09-03 13:52:29,1466655,2020-09-03 13:52:56,1466655,2020-09-03 13:56:48,1466655,None,None,None,None,1650,27,232,1909
DB007,DB,007,HHT,c,1,2020-09-03 13:27:06,DB001,2020-09-03 13:27:06,DB001,2020-09-03 13:28:53,DB001,2020-09-03 13:28:54,DB001,None,None,None,None,0,107,1,108
DA098,DA,098,HHT,c,1,2020-09-03 13:32:01,1328368,2020-09-03 13:54:54,1328368,2020-09-03 13:55:03,1328368,2020-09-03 14:00:42,1328368,None,None,None,None,1373,9,339,1721
DA099,DA,099,HHT,c,1,2020-09-03 13:33:15,1691278,2020-09-03 13:55:22,1691278,None,1691278,None,1691278,None,None,None,None,1327,None,None,None
DB008,DB,008,HHT,c,1,2020-09-03 13:37:00,DB001,2020-09-03 13:37:41,DB001,2020-09-03 13:44:46,DB001,2020-09-03 13:46:48,DB001,None,None,None,None,41,425,122,588
DB009,DB,009,HHT,c,1,2020-09-03 13:40:17,DB001,2020-09-03 13:46:49,DB001,2020-09-03 13:47:49,DB001,2020-09-03 13:47:51,DB001,None,None,None,None,392,60,2,454
DB010,DB,010,HHT,c,1,2020-09-03 13:40:44,DB001,2020-09-03 13:47:52,DB001,2020-09-03 13:49:59,DB001,2020-09-03 13:49:59,DB001,None,None,None,None,428,127,0,555
DA102,DA,102,HHT,c,1,2020-09-03 13:40:57,1466655,2020-09-03 13:56:48,1466655,2020-09-03 13:57:12,1466655,2020-09-03 14:01:06,1466655,None,None,None,None,951,24,234,1209
DA103,DA,103,HHT,c,1,2020-09-03 13:42:40,1328368,2020-09-03 14:00:42,1328368,2020-09-03 14:00:52,1328368,2020-09-03 14:10:23,1328368,None,None,None,None,1082,10,571,1663
DA104,DA,104,HHT,c,1,2020-09-03 13:44:31,1691278,2020-09-03 14:01:02,1691278,None,1691278,None,1691278,None,None,None,None,991,None,None,None
DA105,DA,105,HHT,c,1,2020-09-03 13:44:49,1466655,2020-09-03 14:01:07,1466655,2020-09-03 14:01:16,1466655,2020-09-03 14:29:47,1466655,None,None,None,None,978,9,1711,2698
DB011,DB,011,HHT,c,1,2020-09-03 13:57:31,DB001,2020-09-03 14:07:39,DB001,2020-09-03 14:11:31,DB001,2020-09-03 14:11:32,DB001,None,None,None,None,608,232,1,841
DA108,DA,108,HHT,c,1,2020-09-03 14:02:29,1328368,2020-09-03 14:10:23,1328368,2020-09-03 14:10:36,1328368,2020-09-03 14:29:05,1328368,None,None,None,None,474,13,1109,1596
FB003,FB,003,HHT,c,1,2020-09-03 14:06:21,101003,2020-09-03 14:06:21,101003,2020-09-03 14:09:39,101003,2020-09-03 14:09:40,101003,None,None,None,None,0,198,1,199
AA023,AA,023,HHT,c,1,2020-09-03 14:07:13,1328368,2020-09-03 14:29:05,1328368,2020-09-03 14:29:17,1328368,2020-09-03 14:49:25,1328368,None,None,None,None,1312,12,1208,2532
DA112,DA,112,HHT,c,1,2020-09-03 14:08:16,1498468,2020-09-03 14:28:16,1498468,2020-09-03 14:28:38,1498468,2020-09-03 14:28:39,1498468,None,None,None,None,1200,22,1,1223
DA114,DA,114,HHT,c,1,2020-09-03 14:22:59,1466655,2020-09-03 14:29:47,1466655,2020-09-03 14:35:37,1466655,2020-09-03 14:35:38,1466655,None,None,None,None,408,350,1,759
DA115,DA,115,HHT,c,1,2020-09-03 14:23:18,1466655,2020-09-03 14:35:38,1466655,2020-09-03 14:36:05,1466655,2020-09-03 14:38:55,1466655,None,None,None,None,740,27,170,937
DB014,DB,014,HHT,c,1,2020-09-03 14:25:13,1466655,2020-09-03 14:38:56,1466655,2020-09-03 14:39:54,1466655,2020-09-03 14:42:37,1466655,None,None,None,None,823,58,163,1044
FA001,FA,001,HHT,c,1,2020-09-03 14:25:55,101003,2020-09-03 14:25:55,101003,2020-09-03 14:27:46,101003,2020-09-03 14:27:47,101003,None,None,None,None,0,111,1,112
DA117,DA,117,HHT,c,1,2020-09-03 14:26:36,1498468,2020-09-03 14:39:45,1498468,2020-09-03 14:39:49,1498468,2020-09-03 14:44:46,1498468,None,None,None,None,789,4,297,1090
BA003,BA,003,HHT,c,1,2020-09-03 14:27:38,BA002,2020-09-03 14:27:38,BA002,2020-09-03 14:38:21,BA002,2020-09-03 14:38:22,BA002,None,None,None,None,0,643,1,644
DA118,DA,118,HHT,c,1,2020-09-03 14:29:15,1466655,2020-09-03 14:42:37,1466655,2020-09-03 14:42:55,1466655,2020-09-03 14:45:46,1466655,None,None,None,None,802,18,171,991
DB015,DB,015,HHT,c,1,2020-09-03 14:33:45,1498468,2020-09-03 14:44:46,1498468,2020-09-03 14:45:04,1498468,2020-09-03 14:47:34,1498468,None,None,None,None,661,18,150,829
DA120,DA,120,HHT,c,1,2020-09-03 14:38:41,1466655,2020-09-03 14:45:47,1466655,2020-09-03 14:46:11,1466655,2020-09-03 15:02:52,1466655,None,None,None,None,426,24,1001,1451
DA121,DA,121,HHT,c,1,2020-09-03 14:42:09,1498468,2020-09-03 14:47:39,1498468,2020-09-03 14:47:53,1498468,2020-09-03 14:47:53,1498468,None,None,None,None,330,14,0,344
DA122,DA,122,HHT,c,1,2020-09-03 14:47:34,1328368,2020-09-03 14:49:26,1328368,2020-09-03 14:49:35,1328368,2020-09-03 14:53:11,1328368,None,None,None,None,112,9,216,337
DA123,DA,123,HHT,c,1,2020-09-03 14:47:42,1461565,2020-09-03 14:50:08,1461565,2020-09-03 14:50:21,1461565,2020-09-03 15:02:01,1461565,None,None,None,None,146,13,700,859
DB016,DB,016,HHT,c,1,2020-09-03 14:49:02,1498468,2020-09-03 14:50:14,1498468,2020-09-03 14:50:43,1498468,2020-09-03 14:53:19,1498468,None,None,None,None,72,29,156,257
DB017,DB,017,HHT,c,1,2020-09-03 14:49:36,1328368,2020-09-03 14:53:11,1328368,2020-09-03 14:53:23,1328368,2020-09-03 14:56:58,1328368,None,None,None,None,215,12,215,442
DB018,DB,018,HHT,c,1,2020-09-03 14:49:50,1498468,2020-09-03 14:53:19,1498468,2020-09-03 14:58:16,1498468,2020-09-03 14:59:31,1498468,None,None,None,None,209,297,75,581
DA125,DA,125,HHT,c,1,2020-09-03 14:53:04,1328368,2020-09-03 14:56:58,1328368,2020-09-03 14:57:15,1328368,2020-09-03 15:44:40,1328368,None,None,None,None,234,17,2845,3096
DA126,DA,126,HHT,c,1,2020-09-03 14:53:10,1498468,2020-09-03 14:59:31,1498468,2020-09-03 14:59:44,1498468,2020-09-03 15:02:05,1498468,None,None,None,None,381,13,141,535
DB020,DB,020,HHT,c,1,2020-09-03 14:53:46,1461565,2020-09-03 15:02:01,1461565,2020-09-03 15:02:40,1461565,2020-09-03 15:05:53,1461565,None,None,None,None,495,39,193,727
AA024,AA,024,HHT,c,1,2020-09-03 14:57:01,1466655,2020-09-03 15:02:53,1466655,2020-09-03 15:02:57,1466655,2020-09-03 15:22:11,1466655,None,None,None,None,352,4,1154,1510
DA127,DA,127,HHT,c,1,2020-09-03 15:00:19,1498468,2020-09-03 15:02:05,1498468,2020-09-03 15:04:40,1498468,2020-09-03 15:04:40,1498468,None,None,None,None,106,155,0,261
DA128,DA,128,HHT,c,1,2020-09-03 15:01:10,1498468,2020-09-03 15:04:40,1498468,2020-09-03 15:04:45,1498468,2020-09-03 15:04:46,1498468,None,None,None,None,210,5,1,216
DA129,DA,129,HHT,c,1,2020-09-03 15:10:10,1461565,2020-09-03 15:10:10,1461565,2020-09-03 15:10:28,1461565,2020-09-03 15:17:46,1461565,None,None,None,None,0,18,438,456
DA130,DA,130,HHT,c,1,2020-09-03 15:12:10,1498468,2020-09-03 15:12:10,1498468,2020-09-03 15:12:23,1498468,2020-09-03 15:12:23,1498468,None,None,None,None,0,13,0,13
DB022,DB,022,HHT,c,1,2020-09-03 15:14:05,1498468,2020-09-03 15:16:31,1498468,2020-09-03 15:16:37,1498468,2020-09-03 15:16:37,1498468,None,None,None,None,146,6,0,152
DA131,DA,131,HHT,c,1,2020-09-03 15:15:13,1461565,2020-09-03 15:17:46,1461565,2020-09-03 15:18:05,1461565,2020-09-03 15:22:00,1461565,None,None,None,None,153,19,235,407
DA132,DA,132,HHT,c,1,2020-09-03 15:16:14,1498468,2020-09-03 15:18:28,1498468,2020-09-03 15:18:33,1498468,2020-09-03 15:18:33,1498468,None,None,None,None,134,5,0,139
DA134,DA,134,HHT,c,1,2020-09-03 15:21:48,1498468,2020-09-03 15:21:48,1498468,2020-09-03 15:21:58,1498468,2020-09-03 15:21:58,1498468,None,None,None,None,0,10,0,10
DA135,DA,135,HHT,c,1,2020-09-03 15:24:34,1466655,2020-09-03 15:24:34,1466655,2020-09-03 15:24:58,1466655,2020-09-03 15:29:08,1466655,None,None,None,None,0,24,250,274
AA027,AA,027,HHT,c,1,2020-09-03 15:27:25,1461565,2020-09-03 15:27:25,1461565,2020-09-03 15:27:43,1461565,2020-09-03 15:31:58,1461565,None,None,None,None,0,18,255,273
DA136,DA,136,HHT,c,1,2020-09-03 15:29:04,1498468,2020-09-03 15:29:05,1498468,2020-09-03 15:29:13,1498468,2020-09-03 15:31:36,1498468,None,None,None,None,1,8,143,152
DA137,DA,137,HHT,c,1,2020-09-03 15:29:31,1466655,2020-09-03 15:29:31,1466655,2020-09-03 15:30:06,1466655,2020-09-03 15:33:33,1466655,None,None,None,None,0,35,207,242
AA028,AA,028,HHT,c,1,2020-09-03 15:31:13,1461565,2020-09-03 15:31:58,1461565,2020-09-03 15:32:05,1461565,2020-09-03 15:40:22,1461565,None,None,None,None,45,7,497,549
DA139,DA,139,HHT,c,1,2020-09-03 15:32:45,1498468,2020-09-03 15:32:45,1498468,2020-09-03 15:33:12,1498468,2020-09-03 15:34:37,1498468,None,None,None,None,0,27,85,112
DA140,DA,140,HHT,c,1,2020-09-03 15:32:52,1466655,2020-09-03 15:33:33,1466655,2020-09-03 15:33:47,1466655,2020-09-03 15:36:16,1466655,None,None,None,None,41,14,149,204
DA141,DA,141,HHT,c,1,2020-09-03 15:34:13,1498468,2020-09-03 15:34:37,1498468,2020-09-03 15:34:41,1498468,2020-09-03 15:35:26,1498468,None,None,None,None,24,4,45,73
DA142,DA,142,HHT,c,1,2020-09-03 15:34:30,1498468,2020-09-03 15:35:26,1498468,2020-09-03 15:35:32,1498468,2020-09-03 15:35:33,1498468,None,None,None,None,56,6,1,63
DB023,DB,023,HHT,c,1,2020-09-03 15:34:53,1466655,2020-09-03 15:36:16,1466655,2020-09-03 15:37:52,1466655,2020-09-03 15:40:33,1466655,None,None,None,None,83,96,161,340
DA143,DA,143,HHT,c,1,2020-09-03 15:35:03,1498468,2020-09-03 15:37:15,1498468,2020-09-03 15:37:20,1498468,2020-09-03 15:37:21,1498468,None,None,None,None,132,5,1,138
DA144,DA,144,HHT,c,1,2020-09-03 15:35:15,1498468,2020-09-03 15:40:07,1498468,2020-09-03 15:43:12,1498468,2020-09-03 15:43:13,1498468,None,None,None,None,292,185,1,478
DB024,DB,024,HHT,c,1,2020-09-03 15:35:46,1461565,2020-09-03 15:40:22,1461565,2020-09-03 15:40:53,1461565,2020-09-03 15:45:11,1461565,None,None,None,None,276,31,258,565
AA029,AA,029,HHT,c,1,2020-09-03 15:35:55,1466655,2020-09-03 15:40:34,1466655,2020-09-03 15:40:44,1466655,2020-09-03 15:40:45,1466655,None,None,None,None,279,10,1,290
DA145,DA,145,HHT,c,1,2020-09-03 15:36:58,1466655,2020-09-03 15:40:45,1466655,2020-09-03 15:43:06,1466655,2020-09-03 15:43:07,1466655,None,None,None,None,227,141,1,369
DA146,DA,146,HHT,c,1,2020-09-03 15:37:45,1466655,2020-09-03 15:43:07,1466655,2020-09-03 15:43:43,1466655,2020-09-03 15:53:30,1466655,None,None,None,None,322,36,587,945
DA147,DA,147,HHT,c,1,2020-09-03 15:40:55,1498468,2020-09-03 15:43:13,1498468,2020-09-03 15:43:23,1498468,2020-09-03 15:43:28,1498468,None,None,None,None,138,10,5,153
AB005,AB,005,HHT,c,1,2020-09-03 15:42:20,1328368,2020-09-03 15:44:41,1328368,2020-09-03 15:44:59,1328368,2020-09-03 16:02:49,1328368,None,None,None,None,141,18,1070,1229
DA148,DA,148,HHT,c,1,2020-09-03 15:42:32,1461565,2020-09-03 15:45:12,1461565,2020-09-03 15:45:42,1461565,2020-09-03 15:50:03,1461565,None,None,None,None,160,30,261,451
DA149,DA,149,HHT,c,1,2020-09-03 15:44:00,1461565,2020-09-03 15:50:03,1461565,2020-09-03 15:50:09,1461565,2020-09-03 15:53:09,1461565,None,None,None,None,363,6,180,549
DA150,DA,150,HHT,c,1,2020-09-03 15:47:11,1461565,2020-09-03 15:53:09,1461565,2020-09-03 15:53:26,1461565,2020-09-03 16:00:57,1461565,None,None,None,None,358,17,451,826
DA152,DA,152,HHT,c,1,2020-09-03 15:51:10,1466655,2020-09-03 15:53:30,1466655,2020-09-03 15:53:50,1466655,2020-09-03 16:06:36,1466655,None,None,None,None,140,20,766,926
DA154,DA,154,HHT,c,1,2020-09-03 15:55:30,1498468,2020-09-03 15:55:30,1498468,2020-09-03 15:55:32,1498468,2020-09-03 15:55:33,1498468,None,None,None,None,0,2,1,3
DA155,DA,155,HHT,c,1,2020-09-03 15:57:32,1498468,2020-09-03 15:57:32,1498468,2020-09-03 15:57:35,1498468,2020-09-03 15:57:35,1498468,None,None,None,None,0,3,0,3
DA156,DA,156,HHT,c,1,2020-09-03 15:57:44,1498468,2020-09-03 15:58:43,1498468,2020-09-03 15:58:53,1498468,2020-09-03 16:01:27,1498468,None,None,None,None,59,10,154,223
DA158,DA,158,HHT,c,1,2020-09-03 16:01:15,1461565,2020-09-03 16:01:15,1461565,2020-09-03 16:01:39,1461565,2020-09-03 16:04:26,1461565,None,None,None,None,0,24,167,191
DA159,DA,159,HHT,c,1,2020-09-03 16:02:02,1498468,2020-09-03 16:02:02,1498468,2020-09-03 16:02:10,1498468,2020-09-03 16:02:18,1498468,None,None,None,None,0,8,8,16
DA160,DA,160,HHT,c,1,2020-09-03 16:02:43,1328368,2020-09-03 16:02:49,1328368,2020-09-03 16:03:02,1328368,2020-09-03 16:12:44,1328368,None,None,None,None,6,13,582,601
AA030,AA,030,HHT,c,1,2020-09-03 16:02:59,1461565,2020-09-03 16:04:26,1461565,2020-09-03 16:04:46,1461565,2020-09-03 16:09:58,1461565,None,None,None,None,87,20,312,419
AA031,AA,031,HHT,c,1,2020-09-03 16:03:53,1466655,2020-09-03 16:06:36,1466655,2020-09-03 16:06:42,1466655,2020-09-03 16:17:38,1466655,None,None,None,None,163,6,656,825
DA161,DA,161,HHT,c,1,2020-09-03 16:04:29,1498468,2020-09-03 16:04:45,1498468,2020-09-03 16:04:54,1498468,2020-09-03 16:09:24,1498468,None,None,None,None,16,9,270,295
DA164,DA,164,HHT,c,1,2020-09-03 16:06:55,1498468,2020-09-03 16:09:24,1498468,2020-09-03 16:10:04,1498468,2020-09-03 16:11:50,1498468,None,None,None,None,149,40,106,295
DA166,DA,166,HHT,c,1,2020-09-03 16:11:22,1461565,2020-09-03 16:11:22,1461565,2020-09-03 16:11:40,1461565,2020-09-03 16:32:01,1461565,None,None,None,None,0,18,1221,1239
DA167,DA,167,HHT,c,1,2020-09-03 16:11:36,1691278,2020-09-03 16:11:36,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DB026,DB,026,HHT,c,1,2020-09-03 16:11:46,1498468,2020-09-03 16:11:51,1498468,2020-09-03 16:11:55,1498468,2020-09-03 16:11:55,1498468,None,None,None,None,5,4,0,9
DA170,DA,170,HHT,c,1,2020-09-03 16:17:34,1498468,2020-09-03 16:17:34,1498468,2020-09-03 16:17:46,1498468,2020-09-03 16:17:46,1498468,None,None,None,None,0,12,0,12
DA171,DA,171,HHT,c,1,2020-09-03 16:20:02,1466655,2020-09-03 16:20:02,1466655,2020-09-03 16:20:28,1466655,2020-09-03 16:21:35,1466655,None,None,None,None,0,26,67,93
AB006,AB,006,HHT,c,1,2020-09-03 16:20:44,1691278,2020-09-03 16:20:44,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA173,DA,173,HHT,c,1,2020-09-03 16:21:23,1466655,2020-09-03 16:21:36,1466655,2020-09-03 16:22:54,1466655,2020-09-03 16:22:55,1466655,None,None,None,None,13,78,1,92
DA174,DA,174,HHT,c,1,2020-09-03 16:21:33,1466655,2020-09-03 16:22:55,1466655,2020-09-03 16:23:15,1466655,2020-09-03 16:26:02,1466655,None,None,None,None,82,20,167,269
DB027,DB,027,HHT,c,1,2020-09-03 16:22:01,1498468,2020-09-03 16:23:48,1498468,2020-09-03 16:24:07,1498468,2020-09-03 16:25:44,1498468,None,None,None,None,107,19,97,223
DA177,DA,177,HHT,c,1,2020-09-03 16:23:51,1498468,2020-09-03 16:25:55,1498468,2020-09-03 16:26:03,1498468,2020-09-03 16:26:03,1498468,None,None,None,None,124,8,0,132
DA178,DA,178,HHT,c,1,2020-09-03 16:28:21,1466655,2020-09-03 16:28:21,1466655,2020-09-03 16:35:25,1466655,2020-09-03 16:35:25,1466655,None,None,None,None,0,424,0,424
DA180,DA,180,HHT,c,1,2020-09-03 16:31:51,1461565,2020-09-03 16:32:01,1461565,2020-09-03 16:32:23,1461565,2020-09-03 16:35:39,1461565,None,None,None,None,10,22,196,228
DA181,DA,181,HHT,c,1,2020-09-03 16:32:26,1691278,2020-09-03 16:33:07,1691278,None,1691278,None,1691278,None,None,None,None,41,None,None,None
DA183,DA,183,HHT,c,1,2020-09-03 16:33:07,1466655,2020-09-03 16:35:26,1466655,2020-09-03 16:35:38,1466655,2020-09-03 16:39:25,1466655,None,None,None,None,139,12,227,378
DA184,DA,184,HHT,c,1,2020-09-03 16:34:00,1461565,2020-09-03 16:35:39,1461565,2020-09-03 16:36:15,1461565,2020-09-03 16:39:42,1461565,None,None,None,None,99,36,207,342
DA185,DA,185,HHT,c,1,2020-09-03 16:34:44,1691278,2020-09-03 16:35:41,1691278,None,1691278,None,1691278,None,None,None,None,57,None,None,None
